,pr,tasmax,sfcWind,Bundesland,Year,Month
12113,1.5120968e-05,283.6274,4.148387,Brandenburg,2029,3
12114,1.4896954e-05,283.53708,4.096774,Brandenburg,2029,3
12115,1.5793012e-05,283.33063,3.951613,Brandenburg,2029,3
12116,1.25074675e-05,283.21774,4.4451613,Brandenburg,2029,3
12117,1.5195639e-05,283.06613,4.2774196,Brandenburg,2029,3
12118,1.6838412e-05,282.97903,4.2451615,Brandenburg,2029,3
12119,1.6427719e-05,283.3016,4.529032,Brandenburg,2029,3
12120,1.5643667e-05,283.3758,4.3451614,Brandenburg,2029,3
12121,1.4262247e-05,283.41452,4.332258,Brandenburg,2029,3
12122,1.48222825e-05,283.49515,4.083871,Brandenburg,2029,3
12123,1.6091697e-05,283.4403,4.177419,Brandenburg,2029,3
12124,1.30675035e-05,283.0758,4.322581,Brandenburg,2029,3
12125,1.2059439e-05,282.97256,4.4580646,Brandenburg,2029,3
12126,1.527031e-05,282.8371,4.3903227,Brandenburg,2029,3
12127,1.6465054e-05,282.94354,4.254839,Brandenburg,2029,3
12128,1.6278376e-05,283.13065,4.290323,Brandenburg,2029,3
12129,1.6577062e-05,283.2758,4.051613,Brandenburg,2029,3
12130,1.5755675e-05,283.20807,4.1258063,Brandenburg,2029,3
12131,1.6689068e-05,283.1758,3.8322582,Brandenburg,2029,3
12132,1.7846476e-05,283.08224,3.919355,Brandenburg,2029,3
12133,1.9713261e-05,282.93387,3.735484,Brandenburg,2029,3
12134,1.702509e-05,282.74033,4.3967743,Brandenburg,2029,3
12135,1.7174432e-05,282.86288,4.4258065,Brandenburg,2029,3
12136,1.4448925e-05,283.0274,4.270968,Brandenburg,2029,3
12137,1.3776882e-05,283.01773,4.0548387,Brandenburg,2029,3
12138,1.4560932e-05,282.84677,4.080645,Brandenburg,2029,3
12139,1.4486261e-05,282.8887,3.8548388,Brandenburg,2029,3
12140,1.5120968e-05,282.95645,3.6935484,Brandenburg,2029,3
12141,1.5494325e-05,283.06934,4.096774,Brandenburg,2029,3
12142,1.7174432e-05,282.99838,3.983871,Brandenburg,2029,3
12143,1.6577062e-05,282.98547,4.251613,Brandenburg,2029,3
12144,1.8929211e-05,282.74677,3.8225808,Brandenburg,2029,3
12145,2.1132018e-05,282.7016,4.1032257,Brandenburg,2029,3
12146,1.8555855e-05,282.29837,4.5580645,Brandenburg,2029,3
12147,1.6427719e-05,282.82742,4.687097,Brandenburg,2029,3
12148,1.4224911e-05,283.06613,4.6967745,Brandenburg,2029,3
12149,1.3926225e-05,283.12097,4.4612904,Brandenburg,2029,3
12150,1.2768817e-05,283.05646,4.190323,Brandenburg,2029,3
12151,1.3888889e-05,282.93063,4.2451615,Brandenburg,2029,3
12152,1.5793012e-05,282.82095,4.1548386,Brandenburg,2029,3
12153,1.6913084e-05,282.84354,3.8387098,Brandenburg,2029,3
12154,1.7361112e-05,282.83386,3.7677422,Brandenburg,2029,3
12155,1.885454e-05,282.75,4.0903225,Brandenburg,2029,3
12156,1.6875747e-05,282.79517,4.354839,Brandenburg,2029,3
12157,1.9377241e-05,282.6855,3.8580647,Brandenburg,2029,3
12158,2.0385305e-05,282.7371,4.029032,Brandenburg,2029,3
12159,1.859319e-05,282.69516,4.3967743,Brandenburg,2029,3
12160,1.8481183e-05,282.6145,4.083871,Brandenburg,2029,3
12161,1.7921147e-05,282.86288,4.6967745,Brandenburg,2029,3
12162,1.605436e-05,282.9758,4.387097,Brandenburg,2029,3
12163,1.6875747e-05,282.96613,4.5741935,Brandenburg,2029,3
12164,1.527031e-05,282.90805,4.835484,Brandenburg,2029,3
12165,1.5083632e-05,282.82095,5.2000003,Brandenburg,2029,3
12166,1.605436e-05,282.79517,5.0387096,Brandenburg,2029,3
12167,1.8705197e-05,282.75967,4.267742,Brandenburg,2029,3
12168,1.9974612e-05,282.74677,4.206452,Brandenburg,2029,3
12169,2.0011947e-05,282.6145,4.0,Brandenburg,2029,3
12170,2.0646656e-05,282.65,4.1870966,Brandenburg,2029,3
12171,1.937724e-05,282.5984,4.306452,Brandenburg,2029,3
12172,1.6913082e-05,282.85645,4.551613,Brandenburg,2029,3
12173,1.8779869e-05,282.91772,4.683871,Brandenburg,2029,3
12174,1.7697133e-05,282.85968,4.596774,Brandenburg,2029,3
12175,1.6353046e-05,282.90485,4.983871,Brandenburg,2029,3
12176,1.7361112e-05,282.84033,4.8580647,Brandenburg,2029,3
12177,1.8929211e-05,282.6758,4.8419356,Brandenburg,2029,3
12178,1.7174432e-05,282.80484,4.7419357,Brandenburg,2029,3
12179,2.0908004e-05,282.58548,4.096774,Brandenburg,2029,3
12180,1.8219833e-05,282.46936,4.2645164,Brandenburg,2029,3
12181,1.8481183e-05,282.4629,4.3645163,Brandenburg,2029,3
12182,1.780914e-05,282.4113,4.4903226,Brandenburg,2029,3
12183,1.6353048e-05,282.86612,4.1774197,Brandenburg,2029,3
12184,1.8705197e-05,282.9113,4.5258064,Brandenburg,2029,3
12185,1.8107825e-05,282.6887,4.9741936,Brandenburg,2029,3
12186,1.6801076e-05,282.79837,5.203226,Brandenburg,2029,3
12187,1.8705197e-05,282.65643,4.5870967,Brandenburg,2029,3
12188,2.0161291e-05,282.4758,4.7258067,Brandenburg,2029,3
12189,1.866786e-05,282.27902,4.487097,Brandenburg,2029,3
12190,1.825717e-05,282.25967,4.548387,Brandenburg,2029,3
12191,1.7771805e-05,282.4758,4.854839,Brandenburg,2029,3
12192,1.3814218e-05,282.5403,4.8451614,Brandenburg,2029,3
12193,1.6539725e-05,282.59515,3.9645162,Brandenburg,2029,3
12194,1.7510454e-05,282.73386,4.051613,Brandenburg,2029,3
12195,1.7622462e-05,282.6629,4.251613,Brandenburg,2029,3
12196,1.7435783e-05,282.39514,4.9064517,Brandenburg,2029,3
12197,1.7323775e-05,282.55322,5.2612906,Brandenburg,2029,3
12198,1.8779869e-05,282.65323,4.519355,Brandenburg,2029,3
12199,2.0422642e-05,282.44998,5.048387,Brandenburg,2029,3
12200,2.146804e-05,282.22742,4.616129,Brandenburg,2029,3
12201,1.9787934e-05,282.1274,4.7967744,Brandenburg,2029,3
12202,1.7137098e-05,282.45322,4.5225806,Brandenburg,2029,3
12203,1.7659797e-05,282.5758,4.7580647,Brandenburg,2029,3
12204,1.788381e-05,282.47903,3.9580646,Brandenburg,2029,3
12205,1.747312e-05,282.3242,4.416129,Brandenburg,2029,3
12206,1.6651733e-05,282.22742,5.019355,Brandenburg,2029,3
12207,1.8518518e-05,282.25967,4.6774197,Brandenburg,2029,3
12208,2.1356034e-05,282.36935,4.5580645,Brandenburg,2029,3
12209,2.0347969e-05,282.38547,4.290323,Brandenburg,2029,3
12210,2.2476106e-05,282.34677,4.583871,Brandenburg,2029,3
12211,2.2326762e-05,282.29517,4.870968,Brandenburg,2029,3
12212,2.2924134e-05,282.10162,5.096774,Brandenburg,2029,3
12213,2.0982676e-05,282.04355,4.8,Brandenburg,2029,3
12214,1.6129032e-05,282.52097,4.9612904,Brandenburg,2029,3
12215,1.5905018e-05,282.55646,4.770968,Brandenburg,2029,3
12216,1.859319e-05,282.19516,4.4741936,Brandenburg,2029,3
12217,1.8518518e-05,282.08548,4.290323,Brandenburg,2029,3
12218,1.885454e-05,281.94998,4.6064515,Brandenburg,2029,3
12219,1.9862606e-05,281.97903,4.8,Brandenburg,2029,3
12220,2.1430706e-05,282.03708,4.335484,Brandenburg,2029,3
12221,2.1393369e-05,282.2371,4.4580646,Brandenburg,2029,3
12222,2.2364098e-05,282.3242,4.4935484,Brandenburg,2029,3
12223,2.2924134e-05,282.3403,4.4096775,Brandenburg,2029,3
12224,2.2326763e-05,282.1984,4.487097,Brandenburg,2029,3
12225,2.1020012e-05,282.27258,4.8483872,Brandenburg,2029,3
12226,2.1953405e-05,282.0629,4.4612904,Brandenburg,2029,3
12227,2.042264e-05,281.94998,4.8096776,Brandenburg,2029,3
12228,2.0646656e-05,281.85645,4.616129,Brandenburg,2029,3
12229,2.0908004e-05,281.75644,4.551613,Brandenburg,2029,3
12230,2.2140084e-05,281.71774,4.2096777,Brandenburg,2029,3
12231,2.251344e-05,281.7887,4.322581,Brandenburg,2029,3
12232,2.1094684e-05,281.97256,4.767742,Brandenburg,2029,3
12233,2.2364098e-05,282.1371,4.451613,Brandenburg,2029,3
12234,2.3633513e-05,282.08224,4.2645164,Brandenburg,2029,3
12235,2.2326763e-05,281.89194,4.690323,Brandenburg,2029,3
12236,2.120669e-05,281.82095,5.029032,Brandenburg,2029,3
12237,2.7703107e-05,282.14676,4.303226,Brandenburg,2029,3
12238,2.5425628e-05,281.84354,4.687097,Brandenburg,2029,3
12239,2.3148148e-05,281.7661,4.6935487,Brandenburg,2029,3
12240,2.225209e-05,281.62097,3.9709678,Brandenburg,2029,3
12241,2.4305557e-05,281.46613,3.903226,Brandenburg,2029,3
12242,2.6321684e-05,281.44678,3.951613,Brandenburg,2029,3
12243,2.4380228e-05,281.5145,4.5935483,Brandenburg,2029,3
12244,2.243877e-05,281.88547,4.516129,Brandenburg,2029,3
12245,2.3708184e-05,281.96936,4.2129035,Brandenburg,2029,3
12246,2.4193549e-05,281.8371,4.2419357,Brandenburg,2029,3
12247,2.1393369e-05,281.5758,4.5774193,Brandenburg,2029,3
12248,1.9153225e-05,281.6661,5.167742,Brandenburg,2029,3
12249,1.8742532e-05,281.78226,5.0774193,Brandenburg,2029,3
12250,1.9526584e-05,282.0274,5.029032,Brandenburg,2029,3
12251,2.9047193e-05,282.27258,4.283871,Brandenburg,2029,3
12252,2.9308543e-05,282.19516,4.2645164,Brandenburg,2029,3
12253,2.8711172e-05,281.95322,4.5935483,Brandenburg,2029,3
12254,2.9196535e-05,281.56934,4.7774196,Brandenburg,2029,3
12255,2.8076465e-05,281.3887,4.383871,Brandenburg,2029,3
12256,2.5761648e-05,281.3242,4.222581,Brandenburg,2029,3
12257,2.7255079e-05,281.26935,4.2580647,Brandenburg,2029,3
12258,2.8337814e-05,281.2629,4.0774193,Brandenburg,2029,3
12259,2.7217742e-05,281.18225,4.1677423,Brandenburg,2029,3
12260,2.7367085e-05,281.57904,4.1225805,Brandenburg,2029,3
12261,2.4380228e-05,281.65967,4.354839,Brandenburg,2029,3
12262,2.1953405e-05,281.47256,4.8612905,Brandenburg,2029,3
12263,2.0795998e-05,281.49838,5.206452,Brandenburg,2029,3
12264,1.9339905e-05,281.47903,5.3096776,Brandenburg,2029,3
12265,1.8705197e-05,281.63065,5.335484,Brandenburg,2029,3
12266,1.9601255e-05,281.70483,5.2258067,Brandenburg,2029,3
12267,3.0577958e-05,281.97256,4.0419354,Brandenburg,2029,3
12268,2.908453e-05,281.91452,4.483871,Brandenburg,2029,3
12269,2.8599165e-05,281.69193,4.496774,Brandenburg,2029,3
12270,2.8225806e-05,281.50482,4.7129035,Brandenburg,2029,3
12271,2.5910991e-05,281.1371,4.8258066,Brandenburg,2029,3
12272,2.426822e-05,281.12097,4.6709676,Brandenburg,2029,3
12273,2.55003e-05,281.16934,4.332258,Brandenburg,2029,3
12274,2.5873656e-05,281.1758,4.316129,Brandenburg,2029,3
12275,2.3894863e-05,281.08224,5.1677423,Brandenburg,2029,3
12276,2.165472e-05,281.29837,5.503226,Brandenburg,2029,3
12277,1.8929211e-05,281.1855,5.6967745,Brandenburg,2029,3
12278,1.8406512e-05,281.31128,5.664516,Brandenburg,2029,3
12279,2.6657706e-05,281.34677,4.532258,Brandenburg,2029,3
12280,2.2924134e-05,281.05646,4.7451615,Brandenburg,2029,3
12281,2.3334827e-05,280.85,5.5774193,Brandenburg,2029,3
12282,2.0273297e-05,281.07257,5.687097,Brandenburg,2029,3
12283,1.8331839e-05,281.12418,5.6838713,Brandenburg,2029,3
12284,1.9750598e-05,281.09515,5.719355,Brandenburg,2029,3
12285,1.23070995e-05,286.96,3.6533334,Brandenburg,2029,4
12286,1.5162037e-05,286.93332,3.4566667,Brandenburg,2029,4
12287,2.0949074e-05,286.86667,3.2666667,Brandenburg,2029,4
12288,1.3927469e-05,287.06665,3.3866668,Brandenburg,2029,4
12289,1.2345679e-05,287.02332,3.3933334,Brandenburg,2029,4
12290,1.33873455e-05,286.92334,3.3633335,Brandenburg,2029,4
12291,1.7052469e-05,286.87665,3.3300002,Brandenburg,2029,4
12292,2.1219135e-05,286.87,3.2133334,Brandenburg,2029,4
12293,1.539352e-05,287.07333,3.3600001,Brandenburg,2029,4
12294,1.4120371e-05,286.91333,3.2233334,Brandenburg,2029,4
12295,1.3271605e-05,286.82,3.2666667,Brandenburg,2029,4
12296,1.6898148e-05,286.74332,3.3633335,Brandenburg,2029,4
12297,1.9830248e-05,286.76,3.2866666,Brandenburg,2029,4
12298,2.191358e-05,286.94333,3.0733335,Brandenburg,2029,4
12299,2.5000001e-05,286.97998,3.23,Brandenburg,2029,4
12300,2.1527778e-05,286.90332,3.1566668,Brandenburg,2029,4
12301,2.1141976e-05,286.78333,3.0433333,Brandenburg,2029,4
12302,1.4969137e-05,287.10666,3.3,Brandenburg,2029,4
12303,1.5509258e-05,286.89667,3.3300002,Brandenburg,2029,4
12304,1.4583334e-05,286.75333,3.3400002,Brandenburg,2029,4
12305,1.4930556e-05,286.79666,3.1266668,Brandenburg,2029,4
12306,1.7554012e-05,286.88998,3.1966667,Brandenburg,2029,4
12307,2.0679012e-05,287.11,3.1033335,Brandenburg,2029,4
12308,2.7353395e-05,287.18,3.2366667,Brandenburg,2029,4
12309,2.7160495e-05,287.10333,3.2233334,Brandenburg,2029,4
12310,2.496142e-05,286.94666,3.1166668,Brandenburg,2029,4
12311,1.4621914e-05,287.1433,3.4366667,Brandenburg,2029,4
12312,1.7129629e-05,286.94998,3.2933333,Brandenburg,2029,4
12313,1.8016975e-05,286.74,3.29,Brandenburg,2029,4
12314,1.709105e-05,287.0533,3.42,Brandenburg,2029,4
12315,1.6319444e-05,287.11334,3.3333335,Brandenburg,2029,4
12316,1.8171297e-05,287.12665,3.35,Brandenburg,2029,4
12317,2.5578704e-05,287.11667,3.2066667,Brandenburg,2029,4
12318,2.6658952e-05,287.03998,3.2866666,Brandenburg,2029,4
12319,1.3695988e-05,287.14334,3.31,Brandenburg,2029,4
12320,1.4969136e-05,287.06665,3.4533334,Brandenburg,2029,4
12321,1.9135803e-05,286.91666,3.4466667,Brandenburg,2029,4
12322,1.9521605e-05,286.91,3.2233334,Brandenburg,2029,4
12323,1.9251544e-05,287.0,3.23,Brandenburg,2029,4
12324,1.6512346e-05,287.05,3.1066668,Brandenburg,2029,4
12325,1.7939816e-05,287.02,3.1866667,Brandenburg,2029,4
12326,2.2839507e-05,286.95334,3.0266666,Brandenburg,2029,4
12327,2.7662038e-05,286.82666,3.14,Brandenburg,2029,4
12328,2.8356482e-05,286.79333,2.9966667,Brandenburg,2029,4
12329,1.9058642e-05,286.90332,3.3300002,Brandenburg,2029,4
12330,1.7978395e-05,287.03333,3.3300002,Brandenburg,2029,4
12331,1.7901235e-05,287.19,3.21,Brandenburg,2029,4
12332,1.7669754e-05,287.25333,3.0533335,Brandenburg,2029,4
12333,1.8865741e-05,287.06,3.06,Brandenburg,2029,4
12334,1.8788582e-05,287.00333,2.9033334,Brandenburg,2029,4
12335,2.033179e-05,287.0,2.8466668,Brandenburg,2029,4
12336,1.9020063e-05,286.99667,3.1833334,Brandenburg,2029,4
12337,1.9483025e-05,287.01666,3.0900002,Brandenburg,2029,4
12338,2.2955248e-05,286.94666,3.3166668,Brandenburg,2029,4
12339,2.5617284e-05,286.61334,3.0866668,Brandenburg,2029,4
12340,2.4729938e-05,286.57666,3.2733333,Brandenburg,2029,4
12341,1.8171297e-05,286.58334,3.6466668,Brandenburg,2029,4
12342,1.8209876e-05,287.09,3.5166667,Brandenburg,2029,4
12343,1.8094135e-05,287.37665,3.49,Brandenburg,2029,4
12344,1.7862654e-05,287.46,3.3633335,Brandenburg,2029,4
12345,1.6280865e-05,287.42334,3.23,Brandenburg,2029,4
12346,1.6705248e-05,287.28665,3.2366667,Brandenburg,2029,4
12347,1.9174384e-05,287.12332,3.21,Brandenburg,2029,4
12348,2.330247e-05,287.10666,2.9533334,Brandenburg,2029,4
12349,2.2415124e-05,286.99332,2.9466667,Brandenburg,2029,4
12350,2.033179e-05,286.93,3.2766666,Brandenburg,2029,4
12351,2.2337963e-05,286.88998,3.4033334,Brandenburg,2029,4
12352,2.4305557e-05,286.69,3.06,Brandenburg,2029,4
12353,2.3032408e-05,286.70667,3.1566668,Brandenburg,2029,4
12354,1.8942901e-05,287.01666,3.3266668,Brandenburg,2029,4
12355,1.8865741e-05,286.99332,3.1733334,Brandenburg,2029,4
12356,1.732253e-05,287.29666,3.5766668,Brandenburg,2029,4
12357,1.6589507e-05,287.44666,3.3933334,Brandenburg,2029,4
12358,1.6666667e-05,287.5533,3.6066668,Brandenburg,2029,4
12359,1.716821e-05,287.47665,3.7733333,Brandenburg,2029,4
12360,1.7862654e-05,287.30667,4.0033336,Brandenburg,2029,4
12361,1.9483025e-05,287.25,3.8833334,Brandenburg,2029,4
12362,2.3109567e-05,287.21332,3.3433332,Brandenburg,2029,4
12363,2.4537037e-05,287.06665,3.2866666,Brandenburg,2029,4
12364,2.2993829e-05,286.85333,3.1733334,Brandenburg,2029,4
12365,2.4537037e-05,286.8,3.2866666,Brandenburg,2029,4
12366,2.8009259e-05,286.66666,3.4433334,Brandenburg,2029,4
12367,1.9907407e-05,287.33667,3.47,Brandenburg,2029,4
12368,2.1296297e-05,287.4,3.66,Brandenburg,2029,4
12369,1.8248456e-05,287.47333,3.6566668,Brandenburg,2029,4
12370,1.8557099e-05,287.66,3.97,Brandenburg,2029,4
12371,2.025463e-05,287.52667,3.8766668,Brandenburg,2029,4
12372,2.1257716e-05,287.32333,3.8466668,Brandenburg,2029,4
12373,1.9675927e-05,287.29,3.7,Brandenburg,2029,4
12374,2.3572531e-05,287.07,3.2066667,Brandenburg,2029,4
12375,2.5115742e-05,286.77667,3.3666668,Brandenburg,2029,4
12376,2.7121914e-05,286.65,3.4133334,Brandenburg,2029,4
12377,2.665895e-05,286.56665,3.47,Brandenburg,2029,4
12378,1.9212965e-05,287.36,3.26,Brandenburg,2029,4
12379,1.8287037e-05,287.39667,3.5966668,Brandenburg,2029,4
12380,1.8557099e-05,287.4,3.9633334,Brandenburg,2029,4
12381,1.871142e-05,287.55667,4.1433334,Brandenburg,2029,4
12382,2.2685184e-05,287.18332,3.63,Brandenburg,2029,4
12383,2.2839506e-05,286.97,3.69,Brandenburg,2029,4
12384,2.7546297e-05,286.59,3.4633334,Brandenburg,2029,4
12385,2.9359568e-05,286.50998,3.4133334,Brandenburg,2029,4
12386,2.484568e-05,286.67334,3.5266666,Brandenburg,2029,4
12387,2.2800927e-05,286.71332,3.5166667,Brandenburg,2029,4
12388,1.7476852e-05,287.09665,3.0900002,Brandenburg,2029,4
12389,1.6936729e-05,287.24,3.1766667,Brandenburg,2029,4
12390,1.6666667e-05,287.22665,3.3933334,Brandenburg,2029,4
12391,1.7515433e-05,287.19,3.9566667,Brandenburg,2029,4
12392,1.9251544e-05,287.25665,4.1666665,Brandenburg,2029,4
12393,2.0138888e-05,287.3333,3.5933335,Brandenburg,2029,4
12394,2.2492284e-05,286.98334,3.9566667,Brandenburg,2029,4
12395,2.5192901e-05,286.73334,3.5900002,Brandenburg,2029,4
12396,2.7006174e-05,286.48334,3.6433334,Brandenburg,2029,4
12397,2.7662038e-05,286.75333,3.2533333,Brandenburg,2029,4
12398,2.472994e-05,286.84332,3.41,Brandenburg,2029,4
12399,1.7245371e-05,287.06665,3.0433333,Brandenburg,2029,4
12400,1.712963e-05,286.98334,3.4366667,Brandenburg,2029,4
12401,1.7669754e-05,287.00333,3.8933334,Brandenburg,2029,4
12402,2.0833333e-05,286.92334,3.67,Brandenburg,2029,4
12403,2.2376544e-05,286.96667,3.5900002,Brandenburg,2029,4
12404,2.1296297e-05,286.93665,3.4066668,Brandenburg,2029,4
12405,2.3765433e-05,286.87,3.6533334,Brandenburg,2029,4
12406,2.7469136e-05,286.88,3.7433333,Brandenburg,2029,4
12407,2.8433642e-05,286.70667,3.8366668,Brandenburg,2029,4
12408,2.8549384e-05,286.47665,3.5600002,Brandenburg,2029,4
12409,2.5115742e-05,286.9,3.4966667,Brandenburg,2029,4
12410,2.4575618e-05,286.86334,3.4233334,Brandenburg,2029,4
12411,1.7978395e-05,286.85666,3.3366668,Brandenburg,2029,4
12412,1.9714507e-05,286.76666,3.25,Brandenburg,2029,4
12413,2.0447531e-05,286.66666,3.4866667,Brandenburg,2029,4
12414,2.202932e-05,286.63333,3.6233335,Brandenburg,2029,4
12415,2.3263889e-05,286.63333,3.3133335,Brandenburg,2029,4
12416,2.1990742e-05,286.70334,3.4333334,Brandenburg,2029,4
12417,2.4035493e-05,286.82666,3.44,Brandenburg,2029,4
12418,2.6041667e-05,286.93,3.3333335,Brandenburg,2029,4
12419,2.5694444e-05,286.80667,3.3033333,Brandenburg,2029,4
12420,2.3881174e-05,286.81332,3.4933333,Brandenburg,2029,4
12421,1.7361112e-05,286.71,3.3433335,Brandenburg,2029,4
12422,1.6705248e-05,286.68665,3.57,Brandenburg,2029,4
12423,1.709105e-05,286.61667,3.4733334,Brandenburg,2029,4
12424,1.8209876e-05,286.41333,3.3766668,Brandenburg,2029,4
12425,1.9290124e-05,286.34665,3.1566668,Brandenburg,2029,4
12426,2.021605e-05,286.37,3.3000002,Brandenburg,2029,4
12427,1.8402778e-05,286.38998,3.6100001,Brandenburg,2029,4
12428,1.9251544e-05,286.59665,3.4,Brandenburg,2029,4
12429,2.172068e-05,286.60666,3.2933333,Brandenburg,2029,4
12430,2.1450616e-05,286.43665,3.5866666,Brandenburg,2029,4
12431,2.0949075e-05,286.41333,3.8166668,Brandenburg,2029,4
12432,1.6936729e-05,286.75333,3.2933333,Brandenburg,2029,4
12433,1.8171297e-05,286.54333,3.5433335,Brandenburg,2029,4
12434,1.8016975e-05,286.51,3.4733334,Brandenburg,2029,4
12435,1.6859567e-05,286.4,3.0233333,Brandenburg,2029,4
12436,1.7476852e-05,286.19333,3.0233333,Brandenburg,2029,4
12437,1.9058642e-05,286.13,3.0533333,Brandenburg,2029,4
12438,1.8904322e-05,286.16333,3.5166667,Brandenburg,2029,4
12439,1.6782407e-05,286.31,3.4166667,Brandenburg,2029,4
12440,1.7824073e-05,286.42334,3.2433333,Brandenburg,2029,4
12441,1.9251544e-05,286.33,3.25,Brandenburg,2029,4
12442,1.9714507e-05,286.13666,3.5033333,Brandenburg,2029,4
12443,1.9598765e-05,286.30667,3.8766668,Brandenburg,2029,4
12444,2.0061729e-05,286.29333,3.8,Brandenburg,2029,4
12445,1.9174382e-05,286.42667,3.7033334,Brandenburg,2029,4
12446,2.0563271e-05,286.69998,3.22,Brandenburg,2029,4
12447,1.6898148e-05,286.69666,3.2466667,Brandenburg,2029,4
12448,1.7438271e-05,286.56,3.5533333,Brandenburg,2029,4
12449,2.0061729e-05,286.28665,3.6833334,Brandenburg,2029,4
12450,1.9020063e-05,286.18668,3.44,Brandenburg,2029,4
12451,1.8441358e-05,286.16998,3.2666667,Brandenburg,2029,4
12452,1.8441358e-05,286.01334,3.3300002,Brandenburg,2029,4
12453,1.8248456e-05,286.03665,3.1833334,Brandenburg,2029,4
12454,1.9097222e-05,285.93332,3.2633333,Brandenburg,2029,4
12455,1.9637346e-05,286.10333,3.23,Brandenburg,2029,4
12456,1.9830248e-05,286.15668,3.3566668,Brandenburg,2029,4
12457,1.9521605e-05,285.91998,3.7333333,Brandenburg,2029,4
12458,1.9753086e-05,285.95334,3.91,Brandenburg,2029,4
12459,2.0447531e-05,285.94333,3.9966667,Brandenburg,2029,4
12460,1.9328703e-05,286.02,3.9733334,Brandenburg,2029,4
12461,1.8209877e-05,285.98334,3.91,Brandenburg,2029,4
12462,2.2183642e-05,286.37,3.03,Brandenburg,2029,4
12463,1.9405865e-05,286.44333,3.3566668,Brandenburg,2029,4
12464,1.8094137e-05,286.35333,3.3866668,Brandenburg,2029,4
12465,1.8441358e-05,286.22333,3.5733335,Brandenburg,2029,4
12466,2.0524692e-05,285.97998,3.7066667,Brandenburg,2029,4
12467,1.9753086e-05,285.97998,3.5933335,Brandenburg,2029,4
12468,1.8942903e-05,285.96664,3.41,Brandenburg,2029,4
12469,2.1141976e-05,285.61667,3.3666668,Brandenburg,2029,4
12470,2.1334878e-05,285.52332,3.9266667,Brandenburg,2029,4
12471,2.0447531e-05,285.6733,4.056667,Brandenburg,2029,4
12472,2.0138888e-05,285.47998,4.23,Brandenburg,2029,4
12473,1.8248456e-05,285.53665,4.2200003,Brandenburg,2029,4
12474,1.6782407e-05,286.07666,3.3400002,Brandenburg,2029,4
12475,1.7708333e-05,285.81332,3.5633335,Brandenburg,2029,4
12476,2.1759259e-05,285.22333,4.2200003,Brandenburg,2029,4
12477,1.9560186e-05,285.41,4.1933336,Brandenburg,2029,4
12478,1.890432e-05,285.41333,4.1733336,Brandenburg,2029,4
12479,1.8865741e-05,285.3333,4.19,Brandenburg,2029,4
12480,2.1206692e-05,294.10483,3.570968,Brandenburg,2029,5
12481,1.911589e-05,294.07257,3.367742,Brandenburg,2029,5
12482,2.3484168e-05,294.05322,3.1935484,Brandenburg,2029,5
12483,1.702509e-05,294.05322,3.3129034,Brandenburg,2029,5
12484,1.8518518e-05,294.13385,3.316129,Brandenburg,2029,5
12485,2.1468042e-05,294.06613,3.3,Brandenburg,2029,5
12486,2.0721327e-05,294.0274,3.2806451,Brandenburg,2029,5
12487,1.9339905e-05,294.06934,3.1483872,Brandenburg,2029,5
12488,1.7771805e-05,293.9887,3.332258,Brandenburg,2029,5
12489,1.8257168e-05,293.93387,3.1870968,Brandenburg,2029,5
12490,2.0459976e-05,293.94678,3.216129,Brandenburg,2029,5
12491,2.0310634e-05,293.9016,3.3129032,Brandenburg,2029,5
12492,1.7361112e-05,293.9597,3.2290323,Brandenburg,2029,5
12493,1.3366189e-05,294.2145,3.0129032,Brandenburg,2029,5
12494,1.3702211e-05,294.2145,3.1290324,Brandenburg,2029,5
12495,1.851852e-05,294.17258,3.0774195,Brandenburg,2029,5
12496,2.1318698e-05,293.99838,2.919355,Brandenburg,2029,5
12497,2.1318698e-05,293.96613,3.3032258,Brandenburg,2029,5
12498,2.0908006e-05,293.85968,3.3032258,Brandenburg,2029,5
12499,2.0833333e-05,293.8758,3.3225808,Brandenburg,2029,5
12500,1.8033154e-05,293.94354,3.0709677,Brandenburg,2029,5
12501,1.4747611e-05,294.13065,3.1451614,Brandenburg,2029,5
12502,1.265681e-05,294.36288,3.048387,Brandenburg,2029,5
12503,1.3552868e-05,294.44998,3.1709678,Brandenburg,2029,5
12504,1.4971624e-05,294.39838,3.1451614,Brandenburg,2029,5
12505,1.9003883e-05,294.30484,3.0225806,Brandenburg,2029,5
12506,2.3260156e-05,293.9887,3.4483871,Brandenburg,2029,5
12507,2.4156214e-05,293.90805,3.2806451,Brandenburg,2029,5
12508,2.0833333e-05,293.83066,3.2,Brandenburg,2029,5
12509,1.5755675e-05,294.26935,3.3967743,Brandenburg,2029,5
12510,1.5083632e-05,294.47256,3.3225808,Brandenburg,2029,5
12511,1.467294e-05,294.44354,3.319355,Brandenburg,2029,5
12512,1.4710275e-05,294.39194,3.151613,Brandenburg,2029,5
12513,1.4672939e-05,294.38226,3.2129033,Brandenburg,2029,5
12514,2.4492234e-05,293.94998,3.2451613,Brandenburg,2029,5
12515,2.6769712e-05,293.9113,3.3709679,Brandenburg,2029,5
12516,2.9047194e-05,293.80484,3.319355,Brandenburg,2029,5
12517,2.460424e-05,293.90485,3.083871,Brandenburg,2029,5
12518,1.7249104e-05,294.24033,3.1064517,Brandenburg,2029,5
12519,1.7771805e-05,294.4371,3.016129,Brandenburg,2029,5
