,Year,Month,station_id,pr,sfcWind,tasmax,nFires
4273,1998,7,05463,61.5,2.22,311.34999999999997,35.0
4274,1998,7,05546,,,,35.0
4275,1998,7,05643,75.9,2.25,306.84999999999997,35.0
4276,1998,7,05745,42.3,2.63,308.54999999999995,35.0
4277,1998,7,05825,48.3,2.72,309.15,35.0
4278,1998,7,06086,75.0,2.42,309.95,35.0
4279,1998,7,07244,58.0,,307.34999999999997,35.0
4280,1999,7,00164,11.9,2.57,308.15,119.0
4281,1999,7,00303,40.9,,307.04999999999995,119.0
4282,1999,7,00427,26.1,2.6,307.95,119.0
4283,1999,7,00650,34.2,1.86,309.34999999999997,119.0
4284,1999,7,00880,42.9,2.17,308.25,119.0
4285,1999,7,01001,49.1,2.47,306.54999999999995,119.0
4286,1999,7,01869,,,,119.0
4287,1999,7,02627,54.6,2.25,306.34999999999997,119.0
4288,1999,7,02794,,,,119.0
4289,1999,7,02856,44.4,2.33,307.75,119.0
4290,1999,7,02951,32.3,2.39,306.54999999999995,119.0
4291,1999,7,03015,41.0,2.35,306.75,119.0
4292,1999,7,03083,42.6,2.16,307.15,119.0
4293,1999,7,03158,26.1,2.32,308.15,119.0
4294,1999,7,03376,33.8,1.54,307.95,119.0
4295,1999,7,03552,18.3,2.32,306.54999999999995,119.0
4296,1999,7,03987,20.5,2.78,308.34999999999997,119.0
4297,1999,7,03988,21.7,2.68,307.75,119.0
4298,1999,7,05546,,,307.04999999999995,119.0
4299,1999,7,05643,40.4,2.06,307.04999999999995,119.0
4300,1999,7,05745,18.3,2.14,308.65,119.0
4301,1999,7,05825,20.2,2.13,308.04999999999995,119.0
4302,1999,7,06086,30.4,2.45,308.45,119.0
4303,1999,7,07244,24.1,1.27,306.54999999999995,119.0
4304,2000,7,00164,62.8,2.61,299.04999999999995,39.0
4305,2000,7,00303,34.8,,,39.0
4306,2000,7,00427,70.4,2.92,298.75,39.0
4307,2000,7,00650,51.5,2.09,300.04999999999995,39.0
4308,2000,7,00879,,2.57,,39.0
4309,2000,7,00880,65.4,2.31,300.25,39.0
4310,2000,7,01001,40.1,2.87,299.45,39.0
4311,2000,7,01869,56.4,,,39.0
4312,2000,7,02315,,2.82,,39.0
4313,2000,7,02627,50.1,2.5,299.65,39.0
4314,2000,7,02794,103.9,2.68,298.65,39.0
4315,2000,7,02856,39.3,2.46,300.15,39.0
4316,2000,7,02951,138.3,2.37,300.34999999999997,39.0
4317,2000,7,03015,69.7,2.57,298.25,39.0
4318,2000,7,03083,48.4,2.64,299.75,39.0
4319,2000,7,03158,60.7,2.16,298.95,39.0
4320,2000,7,03376,30.1,2.05,299.04999999999995,39.0
4321,2000,7,03552,66.4,2.22,297.45,39.0
4322,2000,7,03987,40.9,2.92,299.04999999999995,39.0
4323,2000,7,03988,45.0,2.66,298.75,39.0
4324,2000,7,05546,,2.83,297.54999999999995,39.0
4325,2000,7,05643,58.9,1.78,298.65,39.0
4326,2000,7,05745,61.6,2.05,298.34999999999997,39.0
4327,2000,7,05825,42.3,2.35,298.84999999999997,39.0
4328,2000,7,06170,65.7,1.93,299.84999999999997,39.0
4329,2000,7,07244,72.9,1.12,298.54999999999995,39.0
4330,2001,7,00164,31.8,2.48,303.54999999999995,87.0
4331,2001,7,00303,41.8,1.9,304.95,87.0
4332,2001,7,00427,55.6,2.52,304.45,87.0
4333,2001,7,00879,,2.26,,87.0
4334,2001,7,00880,58.5,2.03,305.15,87.0
4335,2001,7,01001,100.2,2.35,304.84999999999997,87.0
4336,2001,7,01869,,2.62,,87.0
4337,2001,7,02315,,2.42,,87.0
4338,2001,7,02627,63.2,2.22,304.84999999999997,87.0
4339,2001,7,02794,32.3,2.39,304.84999999999997,87.0
4340,2001,7,02856,65.5,2.0,304.95,87.0
4341,2001,7,02951,42.4,2.01,304.65,87.0
4342,2001,7,03015,37.5,2.29,304.75,87.0
4343,2001,7,03083,38.2,1.99,304.84999999999997,87.0
4344,2001,7,03158,35.1,2.23,304.45,87.0
4345,2001,7,03552,50.7,2.13,303.34999999999997,87.0
4346,2001,7,03987,77.0,2.71,305.15,87.0
4347,2001,7,03988,75.3,2.49,305.15,87.0
4348,2001,7,05546,115.1,2.35,303.95,87.0
4349,2001,7,05643,43.2,1.86,303.15,87.0
4350,2001,7,05745,35.6,2.04,303.54999999999995,87.0
4351,2001,7,05825,55.5,2.01,304.15,87.0
4352,2001,7,06170,73.0,1.83,305.34999999999997,87.0
4353,2001,7,07244,45.8,1.13,304.04999999999995,87.0
4354,2002,7,00164,63.7,2.52,306.25,42.0
4355,2002,7,00303,72.8,2.26,306.84999999999997,42.0
4356,2002,7,00427,52.9,2.71,306.04999999999995,42.0
4357,2002,7,00880,40.2,2.23,307.65,42.0
4358,2002,7,01001,48.1,2.58,306.34999999999997,42.0
4359,2002,7,01869,36.5,2.81,306.65,42.0
4360,2002,7,02315,,2.61,,42.0
4361,2002,7,02627,45.5,2.55,306.15,42.0
4362,2002,7,02794,74.8,2.65,306.15,42.0
4363,2002,7,02856,48.3,2.34,306.75,42.0
4364,2002,7,02951,137.6,2.38,306.54999999999995,42.0
4365,2002,7,03015,67.8,2.48,307.04999999999995,42.0
4366,2002,7,03083,50.7,2.47,306.84999999999997,42.0
4367,2002,7,03158,78.6,2.48,308.54999999999995,42.0
4368,2002,7,03376,68.0,2.17,307.34999999999997,42.0
4369,2002,7,03552,47.3,2.32,305.15,42.0
4370,2002,7,03987,75.6,2.84,307.34999999999997,42.0
4371,2002,7,03988,75.0,2.66,307.15,42.0
4372,2002,7,05546,87.6,2.84,305.84999999999997,42.0
4373,2002,7,05643,111.2,2.18,305.15,42.0
4374,2002,7,05745,74.5,2.38,305.54999999999995,42.0
4375,2002,7,05825,72.0,2.33,305.54999999999995,42.0
4376,2002,7,06170,69.6,2.49,308.84999999999997,42.0
4377,2002,7,07244,67.5,1.35,306.04999999999995,42.0
4378,2003,7,00164,106.4,2.29,306.54999999999995,78.0
4379,2003,7,00303,54.1,2.06,309.75,78.0
4380,2003,7,00427,60.4,2.45,306.45,78.0
4381,2003,7,00880,85.1,2.0,307.84999999999997,78.0
4382,2003,7,01001,58.8,2.35,307.95,78.0
4383,2003,7,01869,70.0,2.45,306.54999999999995,78.0
4384,2003,7,02315,,,,78.0
4385,2003,7,02627,141.5,2.31,307.75,78.0
4386,2003,7,02794,39.6,2.39,305.95,78.0
4387,2003,7,02856,34.4,1.87,309.04999999999995,78.0
4388,2003,7,02951,46.0,2.61,306.84999999999997,78.0
4389,2003,7,03015,64.8,2.19,307.25,78.0
4390,2003,7,03083,59.6,1.58,308.25,78.0
4391,2003,7,03158,96.3,2.23,307.65,78.0
4392,2003,7,03376,95.0,1.66,307.25,78.0
4393,2003,7,03552,38.1,2.1,304.15,78.0
4394,2003,7,03987,50.1,2.55,306.84999999999997,78.0
4395,2003,7,03988,44.9,2.49,306.34999999999997,78.0
4396,2003,7,05546,34.1,2.48,304.95,78.0
4397,2003,7,05643,52.5,1.95,303.15,78.0
4398,2003,7,05745,43.4,2.03,305.95,78.0
4399,2003,7,05825,37.5,2.31,306.34999999999997,78.0
4400,2003,7,06170,65.8,1.85,307.65,78.0
4401,2003,7,07244,75.3,,305.15,78.0
4402,2004,7,00164,113.8,2.32,301.45,22.0
4403,2004,7,00303,118.4,2.23,303.75,22.0
4404,2004,7,00427,73.5,2.77,302.54999999999995,22.0
4405,2004,7,00880,97.5,2.19,303.84999999999997,22.0
4406,2004,7,01001,77.2,2.71,304.34999999999997,22.0
4407,2004,7,02315,,2.42,,22.0
4408,2004,7,02627,91.1,2.44,304.45,22.0
4409,2004,7,02794,120.7,2.39,302.95,22.0
4410,2004,7,02856,104.1,2.1,303.25,22.0
4411,2004,7,02951,113.7,2.63,301.15,22.0
4412,2004,7,03015,96.2,2.42,302.75,22.0
4413,2004,7,03083,90.3,2.1,303.65,22.0
4414,2004,7,03158,94.6,2.17,302.84999999999997,22.0
4415,2004,7,03376,107.2,1.77,303.04999999999995,22.0
4416,2004,7,03552,109.1,1.97,300.95,22.0
4417,2004,7,03987,90.5,2.77,302.65,22.0
4418,2004,7,03988,86.0,,302.45,22.0
4419,2004,7,05546,74.9,2.61,301.54999999999995,22.0
4420,2004,7,05643,110.5,2.02,300.95,22.0
4421,2004,7,05745,83.1,1.93,302.75,22.0
4422,2004,7,05825,113.3,2.08,302.04999999999995,22.0
4423,2004,7,06170,137.1,2.41,303.84999999999997,22.0
4424,2004,7,06265,102.2,2.02,302.95,22.0
4425,2004,7,07244,103.0,1.13,301.84999999999997,22.0
4426,2005,7,00164,117.7,2.23,303.25,17.0
4427,2005,7,00303,182.8,2.16,304.25,17.0
4428,2005,7,00427,173.9,2.58,304.45,17.0
4429,2005,7,00880,171.0,2.13,305.04999999999995,17.0
4430,2005,7,01001,177.8,2.65,305.45,17.0
4431,2005,7,01869,86.5,2.52,304.34999999999997,17.0
4432,2005,7,02627,173.3,2.11,305.34999999999997,17.0
4433,2005,7,02794,120.3,2.39,304.95,17.0
4434,2005,7,02856,155.4,1.96,305.65,17.0
4435,2005,7,02951,95.3,2.55,304.45,17.0
4436,2005,7,03015,155.2,2.26,303.95,17.0
4437,2005,7,03083,171.7,2.16,305.34999999999997,17.0
4438,2005,7,03158,103.5,2.23,304.54999999999995,17.0
4439,2005,7,03376,122.4,2.1,303.84999999999997,17.0
4440,2005,7,03509,133.7,1.19,303.84999999999997,17.0
4441,2005,7,03552,184.2,1.94,302.65,17.0
4442,2005,7,03987,148.5,2.65,303.84999999999997,17.0
4443,2005,7,03988,149.8,2.49,303.54999999999995,17.0
4444,2005,7,05546,108.3,2.65,303.95,17.0
4445,2005,7,05643,138.0,1.73,302.84999999999997,17.0
4446,2005,7,05745,104.2,1.67,304.34999999999997,17.0
4447,2005,7,05825,115.6,2.31,304.65,17.0
4448,2005,7,06170,179.0,2.49,305.04999999999995,17.0
4449,2005,7,06265,126.7,2.82,304.54999999999995,17.0
4450,2006,7,00164,26.6,1.97,308.34999999999997,228.0
4451,2006,7,00303,33.7,1.87,309.84999999999997,228.0
4452,2006,7,00427,38.8,2.26,309.75,228.0
4453,2006,7,00880,4.7,1.94,309.45,228.0
4454,2006,7,01001,31.8,1.87,309.54999999999995,228.0
4455,2006,7,01869,25.4,2.23,308.95,228.0
4456,2006,7,02315,,2.13,,228.0
4457,2006,7,02627,14.9,1.77,310.04999999999995,228.0
4458,2006,7,02794,37.7,2.16,308.75,228.0
4459,2006,7,02856,39.6,1.68,309.54999999999995,228.0
4460,2006,7,02951,13.7,2.39,310.65,228.0
4461,2006,7,03015,9.8,2.13,308.95,228.0
4462,2006,7,03083,29.9,2.03,309.95,228.0
4463,2006,7,03158,19.5,2.1,309.25,228.0
4464,2006,7,03376,25.2,1.94,309.54999999999995,228.0
4465,2006,7,03509,13.8,1.52,309.84999999999997,228.0
4466,2006,7,03552,28.5,1.74,308.25,228.0
4467,2006,7,03987,85.0,2.32,309.25,228.0
4468,2006,7,03988,86.3,2.08,309.04999999999995,228.0
4469,2006,7,05546,56.8,2.19,309.15,228.0
4470,2006,7,05643,32.1,1.55,308.84999999999997,228.0
4471,2006,7,05745,44.5,1.58,308.84999999999997,228.0
4472,2006,7,05825,26.6,2.03,309.65,228.0
4473,2006,7,06170,2.4,2.45,310.04999999999995,228.0
4474,2006,7,06265,27.2,2.55,310.45,228.0
4475,2007,7,00164,100.0,2.65,308.84999999999997,10.0
4476,2007,7,00303,129.6,2.52,311.25,10.0
4477,2007,7,00427,108.0,2.84,309.65,10.0
4478,2007,7,00880,129.8,2.29,310.54999999999995,10.0
4479,2007,7,01001,99.6,2.39,311.34999999999997,10.0
4480,2007,7,01869,121.0,2.97,310.04999999999995,10.0
4481,2007,7,02315,,2.61,,10.0
4482,2007,7,02627,112.9,2.55,310.25,10.0
4483,2007,7,02794,130.3,2.48,308.95,10.0
4484,2007,7,02856,108.8,2.39,311.04999999999995,10.0
4485,2007,7,02951,91.7,2.65,309.15,10.0
4486,2007,7,03015,105.2,2.74,309.95,10.0
4487,2007,7,03083,87.8,2.94,310.34999999999997,10.0
4488,2007,7,03158,81.0,2.29,310.95,10.0
4489,2007,7,03376,98.2,2.26,309.95,10.0
4490,2007,7,03509,101.3,1.58,308.25,10.0
4491,2007,7,03552,111.9,2.06,308.84999999999997,10.0
4492,2007,7,03987,95.7,3.06,310.34999999999997,10.0
4493,2007,7,03988,99.1,3.04,309.95,10.0
4494,2007,7,05546,182.1,2.84,308.84999999999997,10.0
4495,2007,7,05643,110.5,2.26,308.34999999999997,10.0
4496,2007,7,05745,87.7,2.13,309.45,10.0
4497,2007,7,05825,109.3,2.23,310.54999999999995,10.0
4498,2007,7,06170,119.0,2.68,311.75,10.0
4499,2007,7,06265,148.6,2.94,310.45,10.0
4500,2007,7,07389,98.4,2.32,309.65,10.0
4501,2008,7,00164,23.5,2.29,306.54999999999995,67.0
4502,2008,7,00303,62.3,2.0,308.15,67.0
4503,2008,7,00427,34.6,2.68,306.84999999999997,67.0
4504,2008,7,00880,94.6,2.1,307.65,67.0
4505,2008,7,01001,69.3,2.19,306.75,67.0
4506,2008,7,01869,63.1,2.71,305.34999999999997,67.0
4507,2008,7,02315,,2.19,,67.0
4508,2008,7,02627,44.4,1.84,306.95,67.0
4509,2008,7,02794,61.8,2.61,306.25,67.0
4510,2008,7,02856,59.2,2.16,308.25,67.0
4511,2008,7,02951,85.8,2.61,307.65,67.0
4512,2008,7,03015,82.4,2.39,306.75,67.0
4513,2008,7,03083,74.3,2.26,,67.0
4514,2008,7,03158,24.1,2.0,306.54999999999995,67.0
4515,2008,7,03376,40.5,2.06,307.04999999999995,67.0
4516,2008,7,03509,57.4,1.77,305.54999999999995,67.0
4517,2008,7,03552,40.9,2.0,304.84999999999997,67.0
4518,2008,7,03987,49.7,2.77,307.65,67.0
4519,2008,7,03988,51.9,2.7,307.54999999999995,67.0
4520,2008,7,05546,68.0,2.71,306.34999999999997,67.0
4521,2008,7,05643,54.8,1.87,306.15,67.0
4522,2008,7,05745,60.7,1.84,305.95,67.0
4523,2008,7,05825,70.5,2.03,306.04999999999995,67.0
4524,2008,7,06170,75.7,2.39,307.04999999999995,67.0
4525,2008,7,06265,59.3,2.84,307.34999999999997,67.0
4526,2008,7,07389,35.6,2.42,305.45,67.0
4527,2009,7,00164,88.3,2.45,302.45,13.0
4528,2009,7,00303,52.2,2.48,304.75,13.0
4529,2009,7,00427,37.7,2.71,302.95,13.0
4530,2009,7,00880,46.2,2.16,304.95,13.0
4531,2009,7,01001,73.4,2.19,304.04999999999995,13.0
4532,2009,7,01869,103.4,2.68,302.75,13.0
4533,2009,7,02315,,2.32,,13.0
4534,2009,7,02627,117.9,2.06,304.04999999999995,13.0
4535,2009,7,02794,96.6,2.65,304.04999999999995,13.0
4536,2009,7,02856,68.1,2.26,304.84999999999997,13.0
4537,2009,7,02951,63.9,2.81,305.04999999999995,13.0
4538,2009,7,03015,91.6,2.48,304.15,13.0
4539,2009,7,03083,47.7,1.77,305.25,13.0
4540,2009,7,03158,83.8,2.13,305.04999999999995,13.0
4541,2009,7,03376,95.1,,302.95,13.0
4542,2009,7,03509,61.7,1.32,303.75,13.0
4543,2009,7,03552,49.7,2.03,302.75,13.0
4544,2009,7,03987,60.1,2.77,303.45,13.0
4545,2009,7,03988,61.0,2.69,303.25,13.0
4546,2009,7,05546,47.2,2.55,303.25,13.0
4547,2009,7,05643,49.1,1.94,302.34999999999997,13.0
4548,2009,7,05745,42.8,2.0,303.34999999999997,13.0
4549,2009,7,05825,48.5,2.23,304.25,13.0
4550,2009,7,06170,149.8,2.45,304.65,13.0
4551,2009,7,06265,56.7,2.81,304.95,13.0
4552,2009,7,07389,157.0,2.29,302.15,13.0
4553,2010,7,00164,63.9,2.35,308.75,150.0
4554,2010,7,00303,99.9,1.94,309.84999999999997,150.0
4555,2010,7,00427,65.2,2.35,310.45,150.0
4556,2010,7,00880,105.2,1.9,310.75,150.0
4557,2010,7,01001,74.4,2.03,309.75,150.0
4558,2010,7,01869,55.9,2.42,309.15,150.0
4559,2010,7,02315,,2.19,,150.0
4560,2010,7,02627,74.1,1.84,309.65,150.0
4561,2010,7,02794,34.7,2.26,310.54999999999995,150.0
4562,2010,7,02856,51.8,1.94,310.95,150.0
4563,2010,7,02951,19.5,2.26,311.34999999999997,150.0
4564,2010,7,03015,75.5,2.19,310.15,150.0
4565,2010,7,03083,76.9,1.84,309.25,150.0
4566,2010,7,03158,76.9,1.94,309.04999999999995,150.0
4567,2010,7,03376,129.5,1.97,309.34999999999997,150.0
4568,2010,7,03509,16.4,1.48,310.54999999999995,150.0
4569,2010,7,03552,9.4,1.74,308.34999999999997,150.0
4570,2010,7,03987,39.3,2.55,311.34999999999997,150.0
4571,2010,7,03988,39.4,2.41,311.15,150.0
4572,2010,7,05546,30.2,2.29,310.15,150.0
4573,2010,7,05643,44.3,1.52,309.65,150.0
4574,2010,7,05745,39.5,2.03,310.25,150.0
4575,2010,7,05825,24.9,1.87,310.75,150.0
4576,2010,7,06170,78.3,2.42,309.65,150.0
4577,2010,7,06265,21.0,2.1,311.34999999999997,150.0
4578,2010,7,07389,64.6,2.06,309.84999999999997,150.0
4579,2011,7,00164,193.7,2.77,300.95,15.0
4580,2011,7,00303,176.3,2.58,302.54999999999995,15.0
4581,2011,7,00427,188.0,2.9,302.95,15.0
4582,2011,7,00880,182.7,2.23,303.75,15.0
4583,2011,7,01001,142.6,,303.65,15.0
4584,2011,7,01869,213.6,2.74,301.54999999999995,15.0
4585,2011,7,02315,,,,15.0
4586,2011,7,02627,151.8,2.35,303.04999999999995,15.0
4587,2011,7,02794,218.2,2.77,301.54999999999995,15.0
4588,2011,7,02856,174.0,2.39,303.75,15.0
4589,2011,7,02951,107.5,2.19,302.04999999999995,15.0
4590,2011,7,03015,194.1,2.77,302.65,15.0
4591,2011,7,03083,147.6,2.74,303.84999999999997,15.0
4592,2011,7,03158,219.5,2.29,303.25,15.0
4593,2011,7,03376,233.5,2.39,302.65,15.0
4594,2011,7,03509,266.2,1.81,301.54999999999995,15.0
4595,2011,7,03552,217.6,2.29,300.75,15.0
4596,2011,7,03987,192.9,3.0,302.75,15.0
4597,2011,7,03988,195.0,3.01,301.84999999999997,15.0
4598,2011,7,05546,228.6,2.81,302.04999999999995,15.0
4599,2011,7,05643,258.2,2.1,300.45,15.0
4600,2011,7,05745,252.2,2.35,301.95,15.0
4601,2011,7,05825,202.5,1.68,301.84999999999997,15.0
4602,2011,7,06170,191.7,2.68,303.95,15.0
4603,2011,7,06265,252.4,2.45,302.95,15.0
4604,2011,7,07389,224.8,2.42,302.25,15.0
4605,2012,7,00164,102.3,2.42,305.34999999999997,13.0
4606,2012,7,00303,131.7,2.16,306.04999999999995,13.0
4607,2012,7,00427,107.6,2.48,305.04999999999995,13.0
4608,2012,7,00880,70.4,2.1,305.75,13.0
4609,2012,7,01001,68.0,2.23,305.45,13.0
4610,2012,7,01869,129.8,2.52,305.04999999999995,13.0
4611,2012,7,02315,,2.32,,13.0
4612,2012,7,02627,88.2,,304.04999999999995,13.0
4613,2012,7,02794,84.6,2.52,305.34999999999997,13.0
4614,2012,7,02856,126.5,2.16,306.75,13.0
4615,2012,7,02951,66.3,,306.45,13.0
4616,2012,7,03015,123.5,2.26,304.95,13.0
4617,2012,7,03083,138.4,,305.25,13.0
4618,2012,7,03158,106.6,2.03,305.04999999999995,13.0
4619,2012,7,03376,88.6,2.03,304.34999999999997,13.0
4620,2012,7,03509,90.6,,304.84999999999997,13.0
4621,2012,7,03552,87.8,1.9,304.54999999999995,13.0
4622,2012,7,03987,147.2,2.74,306.34999999999997,13.0
4623,2012,7,03988,150.6,2.65,306.45,13.0
4624,2012,7,05546,130.1,2.58,305.45,13.0
4625,2012,7,05643,60.7,,305.25,13.0
4626,2012,7,05745,98.9,,304.95,13.0
4627,2012,7,05825,106.5,,305.65,13.0
4628,2012,7,06170,92.8,,305.15,13.0
4629,2012,7,06265,95.4,,305.95,13.0
4630,2012,7,07389,115.9,,304.84999999999997,13.0
4631,2013,7,00164,18.0,2.29,307.45,81.0
4632,2013,7,00303,35.2,,307.54999999999995,81.0
4633,2013,7,00427,43.5,2.42,307.34999999999997,81.0
4634,2013,7,00880,44.1,1.81,309.15,81.0
4635,2013,7,01001,31.9,2.03,308.15,81.0
4636,2013,7,01869,36.2,2.42,306.95,81.0
4637,2013,7,02315,,2.06,,81.0
4638,2013,7,02627,36.2,,309.04999999999995,81.0
4639,2013,7,02794,14.5,2.32,307.15,81.0
4640,2013,7,02856,32.5,1.97,307.95,81.0
4641,2013,7,02951,21.3,,307.84999999999997,81.0
4642,2013,7,03015,38.1,2.16,307.25,81.0
4643,2013,7,03083,30.4,,308.04999999999995,81.0
4644,2013,7,03158,62.8,1.81,307.54999999999995,81.0
4645,2013,7,03376,41.3,2.0,307.15,81.0
4646,2013,7,03509,44.1,,306.84999999999997,81.0
4647,2013,7,03552,32.1,,305.45,81.0
4648,2013,7,03987,21.4,2.42,307.84999999999997,81.0
4649,2013,7,03988,22.1,2.42,307.45,81.0
4650,2013,7,05546,50.1,2.35,306.54999999999995,81.0
4651,2013,7,05643,13.9,,306.34999999999997,81.0
4652,2013,7,05745,34.5,,306.95,81.0
4653,2013,7,05825,34.7,2.19,307.65,81.0
4654,2013,7,06170,55.8,,308.04999999999995,81.0
4655,2013,7,06265,38.6,,307.45,81.0
4656,2013,7,07389,23.6,2.0,307.65,81.0
4657,2014,7,00164,27.3,2.39,307.45,37.0
4658,2014,7,00303,,,308.45,37.0
4659,2014,7,00427,66.5,2.48,307.15,37.0
4660,2014,7,00880,51.6,1.87,308.45,37.0
4661,2014,7,01001,45.6,2.06,307.95,37.0
4662,2014,7,01869,47.9,2.48,305.75,37.0
4663,2014,7,02315,,2.1,,37.0
4664,2014,7,02627,67.8,,307.54999999999995,37.0
4665,2014,7,02794,106.9,2.32,306.75,37.0
4666,2014,7,02856,125.4,1.84,307.95,37.0
4667,2014,7,02951,132.2,,307.95,37.0
4668,2014,7,03015,89.9,2.03,307.25,37.0
4669,2014,7,03083,77.4,,307.54999999999995,37.0
4670,2014,7,03158,51.5,1.97,308.25,37.0
4671,2014,7,03376,88.1,,307.65,37.0
4672,2014,7,03509,80.8,,305.84999999999997,37.0
4673,2014,7,03552,157.8,,305.84999999999997,37.0
4674,2014,7,03987,147.0,2.52,307.84999999999997,37.0
4675,2014,7,03988,152.8,2.38,307.54999999999995,37.0
4676,2014,7,05546,85.0,2.35,306.95,37.0
4677,2014,7,05643,70.3,,305.75,37.0
4678,2014,7,05745,,,306.75,37.0
4679,2014,7,05825,101.8,2.03,307.75,37.0
4680,2014,7,06170,64.6,,306.95,37.0
4681,2014,7,06265,109.0,,306.75,37.0
4682,2014,7,07389,76.7,2.1,306.45,37.0
4683,2015,7,00164,44.6,2.58,308.95,71.0
4684,2015,7,00303,,2.52,310.65,71.0
4685,2015,7,00427,63.3,3.03,310.15,71.0
4686,2015,7,00880,83.5,2.19,309.95,71.0
4687,2015,7,01001,91.6,2.39,310.45,71.0
4688,2015,7,01869,59.9,2.87,308.34999999999997,71.0
4689,2015,7,02315,,2.65,,71.0
4690,2015,7,02627,117.0,,310.34999999999997,71.0
4691,2015,7,02794,73.3,2.74,310.95,71.0
4692,2015,7,02856,78.1,2.29,310.84999999999997,71.0
4693,2015,7,02951,78.4,,311.84999999999997,71.0
4694,2015,7,03015,79.4,2.65,309.65,71.0
4695,2015,7,03083,102.3,,309.75,71.0
4696,2015,7,03158,63.3,2.45,309.34999999999997,71.0
4697,2015,7,03376,47.7,2.29,308.95,71.0
4698,2015,7,03509,97.7,,309.45,71.0
4699,2015,7,03552,69.6,2.03,307.04999999999995,71.0
4700,2015,7,03987,72.1,3.06,310.75,71.0
4701,2015,7,03988,73.7,3.0,310.34999999999997,71.0
4702,2015,7,05546,106.7,2.74,310.45,71.0
4703,2015,7,05643,89.9,,310.15,71.0
4704,2015,7,05745,57.6,,309.15,71.0
4705,2015,7,05825,65.9,,310.34999999999997,71.0
4706,2015,7,06170,78.7,,309.34999999999997,71.0
4707,2015,7,06265,86.9,,311.25,71.0
4708,2015,7,07389,,,308.54999999999995,71.0
4709,2016,7,00164,35.2,2.29,303.75,27.0
4710,2016,7,00303,30.4,2.13,304.65,27.0
4711,2016,7,00427,51.4,2.81,304.75,27.0
4712,2016,7,00880,64.6,1.97,305.65,27.0
4713,2016,7,01001,28.4,,305.25,27.0
4714,2016,7,01869,26.1,2.65,303.84999999999997,27.0
4715,2016,7,02315,,2.26,,27.0
4716,2016,7,02627,53.4,,305.54999999999995,27.0
4717,2016,7,02794,29.1,2.48,304.65,27.0
4718,2016,7,02856,72.0,2.13,304.34999999999997,27.0
4719,2016,7,02951,53.2,,304.75,27.0
4720,2016,7,03015,47.9,2.26,303.75,27.0
4721,2016,7,03083,39.2,,304.95,27.0
4722,2016,7,03158,95.3,2.16,304.65,27.0
4723,2016,7,03376,55.8,2.06,303.95,27.0
4724,2016,7,03509,52.9,,303.25,27.0
4725,2016,7,03552,52.8,1.77,302.54999999999995,27.0
4726,2016,7,03987,58.6,2.71,305.25,27.0
4727,2016,7,03988,60.2,2.67,305.15,27.0
4728,2016,7,05546,58.5,2.32,303.25,27.0
4729,2016,7,05643,62.9,,303.34999999999997,27.0
4730,2016,7,05745,50.2,,304.15,27.0
4731,2016,7,05825,52.5,2.29,304.34999999999997,27.0
4732,2016,7,06170,75.7,,305.34999999999997,27.0
4733,2016,7,06265,31.3,,304.65,27.0
4734,2016,7,07389,44.1,,304.04999999999995,27.0
4735,2017,7,00164,162.0,2.32,304.25,5.0
4736,2017,7,00303,151.1,2.03,305.34999999999997,5.0
4737,2017,7,00427,138.0,2.74,305.04999999999995,5.0
4738,2017,7,00880,128.8,1.9,306.25,5.0
4739,2017,7,01001,81.7,2.23,306.04999999999995,5.0
4740,2017,7,01869,142.5,2.26,304.95,5.0
4741,2017,7,02315,,2.39,,5.0
4742,2017,7,02627,99.3,,305.65,5.0
4743,2017,7,02794,147.6,,303.84999999999997,5.0
4744,2017,7,02856,101.9,2.0,305.75,5.0
4745,2017,7,02951,145.0,,302.84999999999997,5.0
4746,2017,7,03015,132.6,2.35,305.45,5.0
4747,2017,7,03083,116.6,,306.95,5.0
4748,2017,7,03158,88.0,2.0,307.04999999999995,5.0
4749,2017,7,03376,115.2,2.0,305.45,5.0
4750,2017,7,03509,125.1,,304.54999999999995,5.0
4751,2017,7,03552,164.6,1.55,303.75,5.0
4752,2017,7,03987,144.3,2.58,305.04999999999995,5.0
4753,2017,7,03988,145.8,2.51,304.75,5.0
4754,2017,7,05546,131.1,2.35,303.84999999999997,5.0
4755,2017,7,05643,101.3,,303.65,5.0
4756,2017,7,05745,169.1,,304.75,5.0
4757,2017,7,05825,143.3,,305.65,5.0
4758,2017,7,06170,107.1,,305.84999999999997,5.0
4759,2017,7,06265,109.5,,304.95,5.0
4760,2017,7,07389,116.5,2.16,305.04999999999995,5.0
4761,2018,7,00164,144.5,2.39,306.75,116.0
4762,2018,7,00303,53.8,1.84,308.95,116.0
4763,2018,7,00427,51.4,2.58,308.84999999999997,116.0
4764,2018,7,00880,41.3,1.77,309.25,116.0
4765,2018,7,01001,36.6,2.13,309.54999999999995,116.0
4766,2018,7,01869,61.9,2.45,307.04999999999995,116.0
4767,2018,7,02315,,2.1,,116.0
4768,2018,7,02627,33.4,,309.75,116.0
4769,2018,7,02794,30.2,2.26,308.75,116.0
4770,2018,7,02856,41.6,1.97,309.84999999999997,116.0
4771,2018,7,02951,12.8,,310.04999999999995,116.0
4772,2018,7,03015,51.7,2.13,307.54999999999995,116.0
4773,2018,7,03083,62.0,,308.45,116.0
4774,2018,7,03158,74.6,1.87,307.84999999999997,116.0
