,Year,Month,station_id,pr,sfcWind,tasmax,nFires,area
2380,2007,4,00427,1.1,3.9800261975961915,299.95,111.0,26.0
2381,2007,4,00880,1.4,2.727974451493269,300.25,111.0,26.0
2382,2007,4,01001,0.8,3.05020336920147,300.15,111.0,26.0
2383,2007,4,01869,1.0,3.9800261975961915,298.25,111.0,26.0
2385,2007,4,02627,1.2,2.8592034765591623,299.75,111.0,26.0
2386,2007,4,02794,1.3,3.5048246883403458,299.65,111.0,26.0
2387,2007,4,02856,0.2,2.489784710316938,300.25,111.0,26.0
2388,2007,4,02951,3.4,3.3642406896938866,300.54999999999995,111.0,26.0
2389,2007,4,03015,1.4,3.647314132899441,299.75,111.0,26.0
2390,2007,4,03083,1.0,2.5988169017674174,300.34999999999997,111.0,26.0
2391,2007,4,03158,1.1,2.916070580764464,300.34999999999997,111.0,26.0
2392,2007,4,03376,1.4,2.9733097773276165,299.54999999999995,111.0,26.0
2393,2007,4,03509,1.9,1.6445828462342662,299.34999999999997,111.0,26.0
2394,2007,4,03552,0.8,3.1083015143322243,299.45,111.0,26.0
2395,2007,4,03987,0.3,4.409305805656032,301.34999999999997,111.0,26.0
2396,2007,4,03988,0.3,4.387495579116633,301.04999999999995,111.0,26.0
2397,2007,4,05546,1.9,4.2789868459026605,299.75,111.0,26.0
2398,2007,4,05643,2.0,2.727974451493269,299.65,111.0,26.0
2399,2007,4,05745,0.7,2.489784710316938,299.95,111.0,26.0
2400,2007,4,05825,1.7,2.364565076287815,300.15,111.0,26.0
2401,2007,4,06170,1.8,3.304580154875956,300.45,111.0,26.0
2402,2007,4,06265,1.0,3.7089580704019833,300.84999999999997,111.0,26.0
2403,2007,4,07389,2.2,2.727974451493269,298.84999999999997,111.0,26.0
2404,2008,4,00164,66.5,3.4443395810123016,295.04999999999995,14.0,6.2
2405,2008,4,00303,86.8,2.544106101561018,294.95,14.0,6.2
2406,2008,4,00427,67.2,3.4443395810123016,295.25,14.0,6.2
2407,2008,4,00880,80.7,2.672365634124193,296.15,14.0,6.2
2408,2008,4,01001,88.3,2.5988169017674174,295.65,14.0,6.2
2409,2008,4,01869,57.5,3.647314132899441,293.75,14.0,6.2
2411,2008,4,02627,84.8,2.241518052809747,294.95,14.0,6.2
2412,2008,4,02794,55.5,3.1667639171040207,294.34999999999997,14.0,6.2
2413,2008,4,02856,85.6,2.5988169017674174,296.54999999999995,14.0,6.2
2414,2008,4,02951,59.6,3.667823835664958,296.25,14.0,6.2
2415,2008,4,03015,93.2,2.916070580764464,295.54999999999995,14.0,6.2
2416,2008,4,03083,85.7,1.8041846526472838,295.95,14.0,6.2
2417,2008,4,03158,79.4,2.544106101561018,294.84999999999997,14.0,6.2
2418,2008,4,03376,89.7,2.709395777892923,294.75,14.0,6.2
2419,2008,4,03509,61.6,1.3996999478516814,294.34999999999997,14.0,6.2
2420,2008,4,03552,70.3,2.5988169017674174,293.75,14.0,6.2
2421,2008,4,03987,64.7,3.304580154875956,296.45,14.0,6.2
2422,2008,4,03988,67.5,3.484624000833375,296.34999999999997,14.0,6.2
2423,2008,4,05546,87.9,3.5048246883403458,295.34999999999997,14.0,6.2
2424,2008,4,05643,47.9,2.1378079473816167,294.65,14.0,6.2
2425,2008,4,05745,57.5,1.968639419184732,295.54999999999995,14.0,6.2
2426,2008,4,05825,59.1,2.241518052809747,294.65,14.0,6.2
2427,2008,4,06170,74.7,2.916070580764464,294.95,14.0,6.2
2428,2008,4,06265,63.1,3.324427450087608,296.25,14.0,6.2
2429,2008,4,07389,66.4,2.5259555658768025,294.15,14.0,6.2
2430,2009,4,00164,1.1,3.1667639171040207,299.34999999999997,86.0,53.5
2431,2009,4,00303,5.0,2.8592034765591623,299.45,86.0,53.5
2432,2009,4,00427,3.9,3.3642406896938866,299.34999999999997,86.0,53.5
2433,2009,4,00880,4.8,3.1667639171040207,299.54999999999995,86.0,53.5
2434,2009,4,01001,4.4,2.672365634124193,297.54999999999995,86.0,53.5
2435,2009,4,01869,2.0,3.770945432598037,298.04999999999995,86.0,53.5
2437,2009,4,02627,10.5,2.069583303554607,297.25,86.0,53.5
2438,2009,4,02794,1.3,3.7089580704019833,299.84999999999997,86.0,53.5
2439,2009,4,02856,7.9,2.7839637242665356,297.95,86.0,53.5
2440,2009,4,02951,3.7,3.3642406896938866,298.75,86.0,53.5
2441,2009,4,03015,12.0,3.2452765179269396,298.75,86.0,53.5
2442,2009,4,03083,5.5,3.2452765179269396,299.34999999999997,86.0,53.5
2443,2009,4,03158,5.7,3.1083015143322243,299.95,86.0,53.5
2444,2009,4,03376,8.2,2.7839637242665356,299.04999999999995,86.0,53.5
2445,2009,4,03509,2.1,1.8041846526472838,298.84999999999997,86.0,53.5
2446,2009,4,03552,2.5,3.2452765179269396,298.54999999999995,86.0,53.5
2447,2009,4,03987,2.4,4.409305805656032,300.04999999999995,86.0,53.5
2448,2009,4,03988,2.1,3.9800261975961915,299.95,86.0,53.5
2449,2009,4,05546,3.3,4.409305805656032,296.65,86.0,53.5
2450,2009,4,05643,4.8,2.1378079473816167,298.15,86.0,53.5
2451,2009,4,05745,2.5,2.672365634124193,299.15,86.0,53.5
2452,2009,4,05825,1.1,1.968639419184732,299.54999999999995,86.0,53.5
2453,2009,4,06170,8.8,2.9733097773276165,300.25,86.0,53.5
2454,2009,4,06265,1.4,3.770945432598037,298.95,86.0,53.5
2455,2009,4,07389,1.7,3.4443395810123016,298.54999999999995,86.0,53.5
2456,2010,4,00164,22.8,3.770945432598037,297.54999999999995,29.0,5.8
2457,2010,4,00303,12.3,2.727974451493269,297.34999999999997,29.0,5.8
2458,2010,4,00427,10.8,3.647314132899441,297.34999999999997,29.0,5.8
2459,2010,4,00880,11.5,2.5988169017674174,298.95,29.0,5.8
2460,2010,4,01001,12.3,3.1667639171040207,297.25,29.0,5.8
2461,2010,4,01869,16.1,4.2789868459026605,296.25,29.0,5.8
2463,2010,4,02627,15.8,2.364565076287815,297.95,29.0,5.8
2466,2010,4,02951,12.8,3.770945432598037,298.95,29.0,5.8
2467,2010,4,03015,13.3,3.5048246883403458,297.25,29.0,5.8
2468,2010,4,03083,9.8,2.1378079473816167,298.95,29.0,5.8
2470,2010,4,03376,22.1,3.3642406896938866,297.15,29.0,5.8
2471,2010,4,03509,11.9,2.4179668046919085,297.45,29.0,5.8
2472,2010,4,03552,9.4,3.05020336920147,297.25,29.0,5.8
2473,2010,4,03987,7.7,4.128604430555196,298.65,29.0,5.8
2474,2010,4,03988,6.9,4.192834381688836,298.15,29.0,5.8
2475,2010,4,05546,9.9,3.9169075802219275,296.75,29.0,5.8
2476,2010,4,05643,11.7,2.489784710316938,297.54999999999995,29.0,5.8
2477,2010,4,05745,21.7,2.8592034765591623,297.65,29.0,5.8
2478,2010,4,05825,6.8,2.9733097773276165,297.34999999999997,29.0,5.8
2479,2010,4,06170,17.8,3.5656597625841977,298.45,29.0,5.8
2480,2010,4,06265,4.2,3.770945432598037,297.75,29.0,5.8
2481,2010,4,07389,23.6,3.1083015143322243,296.95,29.0,5.8
2482,2011,4,00164,15.3,3.7089580704019833,297.45,27.0,6.3
2483,2011,4,00303,24.1,2.8592034765591623,298.84999999999997,27.0,6.3
2484,2011,4,00427,30.8,3.770945432598037,298.04999999999995,27.0,6.3
2485,2011,4,00880,22.1,2.7839637242665356,298.04999999999995,27.0,6.3
2486,2011,4,01001,22.3,3.2452765179269396,297.95,27.0,6.3
2487,2011,4,01869,22.9,4.496906322676512,295.95,27.0,6.3
2489,2011,4,02627,29.0,2.4179668046919085,297.34999999999997,27.0,6.3
2490,2011,4,02794,28.5,3.770945432598037,296.15,27.0,6.3
2491,2011,4,02856,18.5,2.916070580764464,297.75,27.0,6.3
2492,2011,4,02951,17.6,3.2452765179269396,297.84999999999997,27.0,6.3
2493,2011,4,03015,20.1,3.5656597625841977,297.45,27.0,6.3
2494,2011,4,03083,26.1,3.7089580704019833,298.04999999999995,27.0,6.3
2495,2011,4,03376,13.5,3.3642406896938866,297.15,27.0,6.3
2496,2011,4,03509,42.9,2.241518052809747,296.15,27.0,6.3
2497,2011,4,03552,27.0,2.8592034765591623,295.95,27.0,6.3
2498,2011,4,03987,37.9,4.409305805656032,298.04999999999995,27.0,6.3
2499,2011,4,03988,37.7,4.365721432397628,297.95,27.0,6.3
2500,2011,4,05546,31.0,4.2789868459026605,295.95,27.0,6.3
2501,2011,4,05643,24.4,3.1083015143322243,296.04999999999995,27.0,6.3
2502,2011,4,05745,35.4,3.05020336920147,296.75,27.0,6.3
2503,2011,4,05825,32.0,2.544106101561018,297.34999999999997,27.0,6.3
2504,2011,4,06170,14.0,3.647314132899441,297.45,27.0,6.3
2505,2011,4,06265,35.6,3.5048246883403458,297.75,27.0,6.3
2506,2011,4,07389,20.0,3.770945432598037,297.04999999999995,27.0,6.3
2507,2012,4,00164,34.0,3.770945432598037,302.45,35.0,13.3
2508,2012,4,00303,23.2,3.2452765179269396,303.84999999999997,35.0,13.3
2509,2012,4,00427,23.9,3.7089580704019833,303.15,35.0,13.3
2510,2012,4,00880,27.9,3.1083015143322243,304.34999999999997,35.0,13.3
2512,2012,4,01869,32.9,4.409305805656032,300.65,35.0,13.3
2515,2012,4,02794,26.4,3.854126199019435,303.25,35.0,13.3
2516,2012,4,02856,17.2,3.1667639171040207,304.04999999999995,35.0,13.3
2518,2012,4,03015,25.9,3.1667639171040207,303.45,35.0,13.3
2520,2012,4,03158,22.3,3.1667639171040207,304.54999999999995,35.0,13.3
2521,2012,4,03376,25.3,3.1667639171040207,303.45,35.0,13.3
2523,2012,4,03552,36.1,2.9733097773276165,301.25,35.0,13.3
2524,2012,4,03987,17.7,4.0647058500078455,304.54999999999995,35.0,13.3
2525,2012,4,03988,17.7,4.171387684553906,304.15,35.0,13.3
2526,2012,4,05546,16.8,3.4443395810123016,303.45,35.0,13.3
2533,2013,4,00164,19.0,3.304580154875956,297.34999999999997,13.0,3.1
2534,2013,4,00303,18.4,2.727974451493269,299.65,13.0,3.1
2535,2013,4,00427,22.6,3.4443395810123016,299.34999999999997,13.0,3.1
2536,2013,4,00880,12.6,2.544106101561018,300.75,13.0,3.1
2537,2013,4,01001,23.2,3.05020336920147,299.65,13.0,3.1
2538,2013,4,01869,17.1,4.2789868459026605,297.34999999999997,13.0,3.1
2541,2013,4,02794,17.4,3.4443395810123016,296.84999999999997,13.0,3.1
2542,2013,4,02856,32.2,2.8592034765591623,299.75,13.0,3.1
2544,2013,4,03015,23.9,2.9733097773276165,298.84999999999997,13.0,3.1
2546,2013,4,03158,20.6,2.7839637242665356,300.15,13.0,3.1
2547,2013,4,03376,22.4,2.9733097773276165,299.04999999999995,13.0,3.1
2549,2013,4,03552,11.9,2.544106101561018,296.84999999999997,13.0,3.1
2550,2013,4,03987,25.4,3.770945432598037,299.25,13.0,3.1
2551,2013,4,03988,26.3,3.770945432598037,299.15,13.0,3.1
2552,2013,4,05546,28.2,3.647314132899441,297.54999999999995,13.0,3.1
2555,2013,4,05825,15.1,2.9733097773276165,297.25,13.0,3.1
2559,2014,4,00164,26.9,3.4443395810123016,295.15,9.0,6.0
2560,2014,4,00303,23.3,2.5988169017674174,296.25,9.0,6.0
2561,2014,4,00427,29.4,3.647314132899441,295.15,9.0,6.0
2562,2014,4,00880,65.0,2.3115623738519364,296.45,9.0,6.0
2563,2014,4,01001,25.1,2.727974451493269,295.75,9.0,6.0
2564,2014,4,01869,25.2,3.5656597625841977,294.95,9.0,6.0
2567,2014,4,02794,28.1,3.5656597625841977,295.84999999999997,9.0,6.0
2568,2014,4,02856,32.3,2.241518052809747,296.04999999999995,9.0,6.0
2570,2014,4,03015,29.0,3.05020336920147,295.45,9.0,6.0
2572,2014,4,03158,48.5,2.5988169017674174,295.65,9.0,6.0
2573,2014,4,03376,29.9,2.8592034765591623,295.04999999999995,9.0,6.0
2576,2014,4,03987,19.9,3.854126199019435,296.95,9.0,6.0
2577,2014,4,03988,20.0,3.8750157435798886,296.65,9.0,6.0
2578,2014,4,05546,29.9,3.7089580704019833,295.45,9.0,6.0
2581,2014,4,05825,25.7,2.7839637242665356,296.15,9.0,6.0
2584,2014,4,07389,34.3,2.916070580764464,294.65,9.0,6.0
2585,2015,4,00164,24.1,4.192834381688836,295.75,51.0,68.6
2586,2015,4,00303,25.6,3.304580154875956,295.95,51.0,68.6
2587,2015,4,00427,17.0,4.2789868459026605,296.15,51.0,68.6
2588,2015,4,00880,30.7,2.727974451493269,297.65,51.0,68.6
2589,2015,4,01001,31.1,3.7089580704019833,296.04999999999995,51.0,68.6
2590,2015,4,01869,23.8,4.343983425382744,294.95,51.0,68.6
2593,2015,4,02794,31.1,3.770945432598037,295.84999999999997,51.0,68.6
2594,2015,4,02856,19.4,3.05020336920147,296.45,51.0,68.6
2596,2015,4,03015,23.7,3.4443395810123016,295.65,51.0,68.6
2601,2015,4,03552,28.4,2.5988169017674174,295.65,51.0,68.6
2602,2015,4,03987,18.7,4.2789868459026605,296.75,51.0,68.6
2603,2015,4,03988,19.1,4.171387684553906,296.65,51.0,68.6
2604,2015,4,05546,31.8,4.0647058500078455,295.45,51.0,68.6
2607,2015,4,05825,12.4,3.770945432598037,295.54999999999995,51.0,68.6
2610,2015,4,07389,22.7,3.5656597625841977,295.65,51.0,68.6
2611,2016,4,00164,29.1,3.5048246883403458,295.54999999999995,30.0,16.4
2612,2016,4,00303,31.4,2.916070580764464,296.15,30.0,16.4
2613,2016,4,00427,31.6,3.9169075802219275,295.65,30.0,16.4
2614,2016,4,00880,40.2,2.4179668046919085,297.95,30.0,16.4
2615,2016,4,01001,45.6,2.7839637242665356,295.84999999999997,30.0,16.4
2616,2016,4,01869,23.1,4.128604430555196,294.65,30.0,16.4
2619,2016,4,02794,20.8,3.5048246883403458,293.65,30.0,16.4
2622,2016,4,03015,40.4,3.05020336920147,295.95,30.0,16.4
2624,2016,4,03158,25.2,2.9733097773276165,296.25,30.0,16.4
2627,2016,4,03552,24.1,2.672365634124193,293.25,30.0,16.4
2628,2016,4,03987,29.3,3.9169075802219275,296.25,30.0,16.4
2629,2016,4,03988,30.4,4.001140367493247,296.34999999999997,30.0,16.4
2630,2016,4,05546,26.1,3.5048246883403458,294.84999999999997,30.0,16.4
2633,2016,4,05825,24.8,3.304580154875956,294.84999999999997,30.0,16.4
2636,2016,4,07389,24.9,3.1667639171040207,295.54999999999995,30.0,16.4
2637,2017,4,00164,35.1,4.2789868459026605,295.04999999999995,20.0,12.46
2638,2017,4,00303,20.7,3.3642406896938866,297.84999999999997,20.0,12.46
2639,2017,4,00427,22.3,4.629379495797681,296.54999999999995,20.0,12.46
2640,2017,4,00880,23.2,2.916070580764464,298.45,20.0,12.46
2641,2017,4,01001,16.6,3.770945432598037,297.54999999999995,20.0,12.46
2642,2017,4,01869,37.1,4.496906322676512,293.34999999999997,20.0,12.46
2645,2017,4,02794,34.8,3.9800261975961915,294.84999999999997,20.0,12.46
2646,2017,4,02856,16.4,2.9733097773276165,296.45,20.0,12.46
2648,2017,4,03015,26.1,3.647314132899441,297.34999999999997,20.0,12.46
2650,2017,4,03158,18.3,3.647314132899441,297.95,20.0,12.46
2651,2017,4,03376,21.8,3.3642406896938866,297.25,20.0,12.46
2653,2017,4,03552,30.5,2.7839637242665356,295.34999999999997,20.0,12.46
2654,2017,4,03987,26.3,4.409305805656032,296.04999999999995,20.0,12.46
2655,2017,4,03988,25.7,4.474952369795236,296.15,20.0,12.46
2656,2017,4,05546,23.8,3.9800261975961915,294.45,20.0,12.46
2659,2017,4,05825,23.6,4.192834381688836,295.04999999999995,20.0,12.46
2662,2017,4,07389,25.7,3.9800261975961915,296.45,20.0,12.46
2663,2018,4,00164,24.0,3.5656597625841977,299.75,30.0,8.54
2664,2018,4,00303,36.0,3.1083015143322243,299.65,30.0,8.54
2665,2018,4,00427,43.3,4.128604430555196,299.95,30.0,8.54
2666,2018,4,00880,36.1,2.7839637242665356,301.15,30.0,8.54
2667,2018,4,01001,38.7,2.916070580764464,300.34999999999997,30.0,8.54
2668,2018,4,01869,20.6,4.2789868459026605,298.75,30.0,8.54
2671,2018,4,02794,50.2,3.9169075802219275,300.04999999999995,30.0,8.54
2672,2018,4,02856,29.3,3.05020336920147,299.34999999999997,30.0,8.54
2674,2018,4,03015,22.5,3.5048246883403458,299.75,30.0,8.54
2676,2018,4,03158,19.0,3.3642406896938866,300.75,30.0,8.54
2677,2018,4,03376,22.8,3.2452765179269396,300.25,30.0,8.54
2679,2018,4,03552,41.8,2.727974451493269,300.45,30.0,8.54
2680,2018,4,03987,36.0,3.9800261975961915,301.65,30.0,8.54
2681,2018,4,03988,37.1,4.518896060361645,301.45,30.0,8.54
2682,2018,4,05546,32.0,3.9169075802219275,299.95,30.0,8.54
2685,2018,4,05825,40.0,3.3642406896938866,300.45,30.0,8.54
2688,2018,4,07389,29.0,3.4443395810123016,299.65,30.0,8.54
2689,2019,4,00164,15.0,3.5048246883403458,300.45,94.0,36.52
2690,2019,4,00303,11.5,2.7839637242665356,299.65,94.0,36.52
2691,2019,4,00427,10.6,4.409305805656032,299.25,94.0,36.52
2692,2019,4,00880,17.1,2.8592034765591623,299.84999999999997,94.0,36.52
2693,2019,4,01001,17.1,3.1083015143322243,299.54999999999995,94.0,36.52
2694,2019,4,01869,7.3,3.7089580704019833,300.04999999999995,94.0,36.52
2697,2019,4,02794,12.2,4.2789868459026605,297.65,94.0,36.52
2698,2019,4,02856,17.1,2.7839637242665356,299.04999999999995,94.0,36.52
2700,2019,4,03015,9.0,3.304580154875956,300.34999999999997,94.0,36.52
2702,2019,4,03158,7.6,3.1083015143322243,300.95,94.0,36.52
2703,2019,4,03376,10.0,3.1667639171040207,300.95,94.0,36.52
2705,2019,4,03987,11.5,4.192834381688836,299.15,94.0,36.52
2706,2019,4,03988,11.3,4.235837602883284,299.04999999999995,94.0,36.52
2707,2019,4,05546,14.8,4.2789868459026605,298.54999999999995,94.0,36.52
2710,2019,4,05825,11.1,2.7839637242665356,297.95,94.0,36.52
2713,2019,4,07389,19.4,3.05020336920147,300.15,94.0,36.52
2714,2020,4,00096,6.0,2.489784710316938,295.95,94.0,15.06
2715,2020,4,00164,8.6,3.5656597625841977,295.75,94.0,15.06
2716,2020,4,00303,7.2,2.5988169017674174,298.04999999999995,94.0,15.06
2717,2020,4,00427,22.8,3.9169075802219275,297.15,94.0,15.06
2718,2020,4,00880,3.9,2.4179668046919085,298.45,94.0,15.06
2719,2020,4,01001,8.0,2.8592034765591623,297.45,94.0,15.06
2720,2020,4,01869,17.0,3.854126199019435,294.54999999999995,94.0,15.06
2723,2020,4,02794,9.2,3.304580154875956,296.25,94.0,15.06
2724,2020,4,02856,7.3,2.8592034765591623,296.65,94.0,15.06
2726,2020,4,03015,7.0,3.2452765179269396,297.15,94.0,15.06
2728,2020,4,03158,9.6,3.1083015143322243,297.95,94.0,15.06
2729,2020,4,03376,18.4,2.916070580764464,296.95,94.0,15.06
2731,2020,4,03987,23.6,3.770945432598037,297.65,94.0,15.06
2735,2020,4,05825,7.7,3.2452765179269396,296.95,94.0,15.06
2738,2020,4,07389,7.0,3.2452765179269396,295.84999999999997,94.0,15.06
2739,2021,4,00096,30.1,2.727974451493269,292.15,18.0,5.83
2740,2021,4,00164,21.6,4.128604430555196,292.75,18.0,5.83
2741,2021,4,00303,29.8,2.916070580764464,294.25,18.0,5.83
2742,2021,4,00427,25.0,4.629379495797681,293.95,18.0,5.83
2743,2021,4,00880,33.6,2.727974451493269,295.04999999999995,18.0,5.83
2744,2021,4,01001,29.4,3.647314132899441,294.65,18.0,5.83
2745,2021,4,01869,15.7,4.718404514838464,291.45,18.0,5.83
2748,2021,4,02794,33.6,3.9169075802219275,291.45,18.0,5.83
2749,2021,4,02856,20.3,3.1083015143322243,294.54999999999995,18.0,5.83
2751,2021,4,03015,28.5,3.5656597625841977,294.25,18.0,5.83
2753,2021,4,03158,41.9,3.4443395810123016,293.84999999999997,18.0,5.83
2754,2021,4,03376,32.4,3.2452765179269396,293.75,18.0,5.83
2756,2021,4,03987,32.2,4.192834381688836,294.04999999999995,18.0,5.83
2757,2021,4,05546,31.4,4.0647058500078455,292.15,18.0,5.83
2763,2021,4,07389,27.9,3.854126199019435,293.75,18.0,5.83
2764,2022,4,00096,31.4,2.7839637242665356,293.95,29.0,8.1
2765,2022,4,00164,25.1,3.9800261975961915,293.65,29.0,8.1
2766,2022,4,00303,36.8,2.916070580764464,294.95,29.0,8.1
2767,2022,4,00427,25.5,4.562982657867549,294.75,29.0,8.1
2768,2022,4,00880,38.5,2.8592034765591623,296.04999999999995,29.0,8.1
2769,2022,4,01001,40.1,3.3642406896938866,295.95,29.0,8.1
2770,2022,4,01869,18.6,4.78554324272595,292.84999999999997,29.0,8.1
2773,2022,4,02794,33.7,4.0647058500078455,293.54999999999995,29.0,8.1
2774,2022,4,02856,30.6,2.9733097773276165,294.84999999999997,29.0,8.1
2776,2022,4,03015,32.4,3.7089580704019833,294.95,29.0,8.1
2778,2022,4,03158,26.9,3.2452765179269396,294.15,29.0,8.1
2779,2022,4,03376,26.5,3.2452765179269396,294.15,29.0,8.1
2781,2022,4,03987,27.3,4.128604430555196,295.04999999999995,29.0,8.1
2782,2022,4,05546,8.6,4.343983425382744,294.34999999999997,29.0,8.1
2785,2022,4,05825,26.1,3.5048246883403458,293.95,29.0,8.1
2788,2022,4,07389,32.6,3.647314132899441,294.04999999999995,29.0,8.1
2810,1996,5,00164,95.4,3.52506426077256,302.15,26.0,8.5
2811,1996,5,00427,112.8,3.4042116065250694,302.15,26.0,8.5
2812,1996,5,00650,74.4,2.4717645994584516,304.65,26.0,8.5
2813,1996,5,00880,89.1,2.489784710316938,303.25,26.0,8.5
2814,1996,5,01001,96.9,3.5860155441135504,302.84999999999997,26.0,8.5
2817,1996,5,02856,105.2,2.765258520104043,301.34999999999997,26.0,8.5
2818,1996,5,02951,90.1,2.916070580764464,303.34999999999997,26.0,8.5
2819,1996,5,03015,98.4,2.992471779981224,302.15,26.0,8.5
2820,1996,5,03083,53.2,4.4311520524288035,303.15,26.0,8.5
2821,1996,5,03158,88.2,3.186331939780286,301.75,26.0,8.5
2822,1996,5,03376,110.4,1.253467912447702,301.95,26.0,8.5
2823,1996,5,03552,77.2,2.916070580764464,301.84999999999997,26.0,8.5
2824,1996,5,03987,88.4,3.8124601965135323,303.34999999999997,26.0,8.5
2825,1996,5,03988,89.5,3.5860155441135504,303.54999999999995,26.0,8.5
2826,1996,5,05463,126.9,2.224119513795965,301.54999999999995,26.0,8.5
2828,1996,5,05643,70.5,1.935367084043748,302.95,26.0,8.5
2829,1996,5,05745,73.1,4.322281618254878,303.25,26.0,8.5
2830,1996,5,05825,93.6,3.2847725146658178,302.84999999999997,26.0,8.5
2831,1996,5,07244,108.3,1.2106573190593612,303.04999999999995,26.0,8.5
2832,1997,5,00164,74.8,3.7089580704019833,298.84999999999997,77.0,25.7
2833,1997,5,00427,58.1,3.729582460256912,302.65,77.0,25.7
2834,1997,5,00650,61.4,2.4358555398348236,302.65,77.0,25.7
2835,1997,5,00880,71.3,2.6171398931321956,302.84999999999997,77.0,25.7
2836,1997,5,01001,47.8,3.7089580704019833,303.15,77.0,25.7
2838,1997,5,02627,79.0,3.1083015143322243,301.84999999999997,77.0,25.7
2840,1997,5,02856,41.5,2.7465953974795774,302.95,77.0,25.7
2841,1997,5,02951,77.1,2.258961724346829,300.25,77.0,25.7
2842,1997,5,03015,59.4,2.897073415732504,301.95,77.0,25.7
2843,1997,5,03083,63.3,2.0357485763070056,302.04999999999995,77.0,25.7
2844,1997,5,03158,44.5,3.186331939780286,301.34999999999997,77.0,25.7
2845,1997,5,03376,50.8,1.7397533604830309,300.95,77.0,25.7
2846,1997,5,03552,76.7,3.2847725146658178,298.54999999999995,77.0,25.7
2847,1997,5,03987,56.0,3.7916838753123923,303.04999999999995,77.0,25.7
2848,1997,5,03988,56.8,3.647314132899441,303.34999999999997,77.0,25.7
2849,1997,5,05463,48.7,2.0021002686538956,300.95,77.0,25.7
2851,1997,5,05643,65.5,2.709395777892923,299.34999999999997,77.0,25.7
2852,1997,5,05745,80.6,3.2255883219431456,299.54999999999995,77.0,25.7
2853,1997,5,05825,68.3,3.186331939780286,300.84999999999997,77.0,25.7
2854,1997,5,07244,85.5,1.355267135479939,300.04999999999995,77.0,25.7
2855,1998,5,00164,26.7,3.1083015143322243,301.95,156.0,33.2
2857,1998,5,00427,44.7,3.606409914859929,303.45,156.0,33.2
2858,1998,5,00650,24.6,2.1721958703174074,304.15,156.0,33.2
2859,1998,5,00880,12.6,2.4717645994584516,303.45,156.0,33.2
2860,1998,5,01001,21.8,3.2059401020605485,304.25,156.0,33.2
2862,1998,5,02627,23.2,3.1277486211036845,302.65,156.0,33.2
2864,1998,5,02856,40.5,2.2067662246862487,303.15,156.0,33.2
2865,1998,5,02951,5.4,2.4358555398348236,302.65,156.0,33.2
2866,1998,5,03015,28.0,2.58053687179393,303.65,156.0,33.2
2867,1998,5,03083,5.4,2.765258520104043,303.95,156.0,33.2
2868,1998,5,03158,27.5,2.8403308845442634,303.25,156.0,33.2
2869,1998,5,03376,50.6,1.3996999478516814,303.15,156.0,33.2
2870,1998,5,03552,31.5,2.8215,301.54999999999995,156.0,33.2
2871,1998,5,03987,25.2,3.5656597625841977,304.04999999999995,156.0,33.2
2872,1998,5,03988,25.3,3.324427450087608,303.75,156.0,33.2
2873,1998,5,05463,23.2,2.1036034288810237,303.34999999999997,156.0,33.2
2875,1998,5,05643,42.4,2.878117684076174,301.25,156.0,33.2
2876,1998,5,05745,34.5,3.4042116065250694,302.34999999999997,156.0,33.2
2877,1998,5,05825,21.0,3.05020336920147,302.65,156.0,33.2
2878,1998,5,06086,59.9,2.6171398931321956,302.54999999999995,156.0,33.2
2879,1998,5,07244,31.1,1.0989505393783652,302.54999999999995,156.0,33.2
2880,1999,5,00164,56.1,3.2059401020605485,301.84999999999997,92.0,17.4
2882,1999,5,00427,54.8,3.6268428019444126,303.54999999999995,92.0,17.4
2883,1999,5,00650,50.1,2.2764504119352127,304.65,92.0,17.4
2884,1999,5,00880,48.4,2.635505745393092,304.75,92.0,17.4
2885,1999,5,01001,42.0,4.001140367493247,303.45,92.0,17.4
2887,1999,5,02627,47.5,3.4042116065250694,303.65,92.0,17.4
2889,1999,5,02856,38.6,3.304580154875956,303.65,92.0,17.4
2890,1999,5,02951,68.4,3.0888948802806486,303.65,92.0,17.4
2891,1999,5,03015,42.0,3.1277486211036845,304.04999999999995,92.0,17.4
2892,1999,5,03083,32.0,2.5259555658768025,304.54999999999995,92.0,17.4
2893,1999,5,03158,49.4,3.1472361165390814,303.75,92.0,17.4
2894,1999,5,03376,38.7,1.5666488323705474,303.75,92.0,17.4
2895,1999,5,03552,63.3,2.935109089000952,302.25,92.0,17.4
2896,1999,5,03987,45.7,3.8124601965135323,304.04999999999995,92.0,17.4
2897,1999,5,03988,47.2,3.5048246883403458,303.95,92.0,17.4
2899,1999,5,05643,69.9,2.2067662246862487,301.15,92.0,17.4
2900,1999,5,05745,37.7,2.653914358756891,303.15,92.0,17.4
2901,1999,5,05825,42.2,2.878117684076174,302.54999999999995,92.0,17.4
2902,1999,5,06086,45.2,3.304580154875956,303.04999999999995,92.0,17.4
2903,1999,5,07244,71.4,1.4146167431668548,301.95,92.0,17.4
2904,2000,5,00164,28.6,3.030918662942969,303.65,193.0,88.4
2906,2000,5,00427,16.8,3.1277486211036845,304.34999999999997,193.0,88.4
2907,2000,5,00650,36.5,2.1378079473816167,305.75,193.0,88.4
2908,2000,5,00880,42.4,2.4537881738243006,304.54999999999995,193.0,88.4
2909,2000,5,01001,32.9,2.992471779981224,303.34999999999997,193.0,88.4
